id_layer;idtematica;idsubtematico;ide;geo;capa;entidad;frec_act;fecha_reg;fecha_prox;wms;wfs;arcgis;wmts;responsable_geo;estado_proc;fecha_proc;responsable_pub;estado_pub_geo;fecha_pub_geo;estado_ide_proc;fecha_proc_ide;estado_pub_ide;fecha_pub_ide;descripcion;observacion;estado_actu;id_institucion;id_categoria
41081;56;2445;NO;SI;Casos al 21 de abril del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619093245___Casos_al_21_de_abril_del_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;20/06/2025;Connie Castro;Publicado;20/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41082;56;2445;NO;SI;Casos al 14 de abril del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619093334___Casos_al_14_de_abril_del_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;20/06/2025;Connie Castro;Publicado;20/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41083;56;2445;NO;SI;Casos al 07 de abril del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619103501___Casos_al_07_de_abril_del_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;20/06/2025;Connie Castro;Publicado;20/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41084;56;2298;NO;SI;Casos al 25 de agosto del 2024;Presidencia del Consejo de Ministros (PCM);Histórico;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619115748___Casos_al_25_de_agosto_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;06/02/2025;Connie Castro;Publicado;06/02/2025;NULL;NULL;NULL;NULL;Sin descripción;Información procesada por Stefany Delgado Enriquez, Analista de Información Digital de la Secretaría de Gestión Social y Diálogo para la publicación en el subsistema de Conflictos Sociales;ACTUALIZADO;45;17
41085;56;2298;NO;SI;Casos al 18 de agosto del 2024;Presidencia del Consejo de Ministros (PCM);Histórico;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619115828___Casos_al_18_de_agosto_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;06/02/2025;Connie Castro;Publicado;06/02/2025;NULL;NULL;NULL;NULL;Sin descripción;Información procesada por Stefany Delgado Enriquez, Analista de Información Digital de la Secretaría de Gestión Social y Diálogo para la publicación en el subsistema de Conflictos Sociales;ACTUALIZADO;45;17
41086;56;2298;NO;SI;Casos al 11 de agosto del 2024;Presidencia del Consejo de Ministros (PCM);Histórico;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619115911___Casos_al_11_de_agosto_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;06/02/2025;Connie Castro;Publicado;06/02/2025;NULL;NULL;NULL;NULL;Sin descripción;Información procesada por Stefany Delgado Enriquez, Analista de Información Digital de la Secretaría de Gestión Social y Diálogo para la publicación en el subsistema de Conflictos Sociales;ACTUALIZADO;45;17
41087;56;2298;NO;SI;Casos al 04 de agosto del 2024;Presidencia del Consejo de Ministros (PCM);Histórico;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619115953___Casos_al_04_de_agosto_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;06/02/2025;Connie Castro;Publicado;06/02/2025;NULL;NULL;NULL;NULL;Sin descripción;Información procesada por Stefany Delgado Enriquez, Analista de Información Digital de la Secretaría de Gestión Social y Diálogo para la publicación en el subsistema de Conflictos Sociales;ACTUALIZADO;45;17
41166;56;2445;NO;SI;Casos al 05 de mayo del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250627143132___Casos_al_05_de_mayo_del_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41167;56;2445;NO;SI;Casos al 12 de mayo del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250627143204___Casos_al_12_de_mayo_del_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41168;56;2445;NO;SI;Casos al 19 de mayo del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250627143239___Casos_al_19_de_mayo_del_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41169;56;2445;NO;SI;Casos al 26 de mayo del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250627143324___Casos_al_26_de_mayo_del_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41105;56;2298;NO;SI;Casos al 03 de marzo del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619122834___Casos_al_03_de_marzo_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41096;56;2298;NO;SI;Casos al 03 de mayo del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619121822___Casos_al_03_de_mayo_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
42080;56;2445;NO;SI;Casos al 03 de noviembre del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251230151023___Casos_al_03_de_noviembre_del_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41110;56;2298;NO;SI;Casos al 04 de febrero del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619160603___Casos_al_04_de_febrero_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41100;56;2298;NO;SI;Casos al 05 de abril del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619122207___Casos_al_05_de_abril_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41114;56;2298;NO;SI;Casos al 05 de enero del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619160847___Casos_al_05_de_enero_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41118;56;2298;NO;SI;Casos al 07 de julio del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619171051___Casos_al_07_de_julio_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41091;56;2298;NO;SI;Casos al 07 de junio del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619121340___Casos_al_07_de_junio_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41104;56;2298;NO;SI;Casos al 10 de marzo del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619122749___Casos_al_10_de_marzo_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41095;56;2298;NO;SI;Casos al 10 de mayo del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619121731___Casos_al_10_de_mayo_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
42081;56;2445;NO;SI;Casos al 10 de noviembre del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251230151047___Casos_al_10_de_noviembre_del_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41108;56;2298;NO;SI;Casos al 11 de febrero del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619123324___Casos_al_11_de_febrero_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41099;56;2298;NO;SI;Casos al 12 de abril del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619122128___Casos_al_12_de_abril_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41113;56;2298;NO;SI;Casos al 12 de enero del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619160802___Casos_al_12_de_enero_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41117;56;2298;NO;SI;Casos al 14 de julio del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619171017___Casos_al_14_de_julio_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41090;56;2298;NO;SI;Casos al 14 de junio del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619121257___Casos_al_14_de_junio_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41103;56;2298;NO;SI;Casos al 17 de marzo del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619122706___Casos_al_17_de_marzo_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41094;56;2298;NO;SI;Casos al 17 de mayo del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619121658___Casos_al_17_de_mayo_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
42082;56;2445;NO;SI;Casos al 17 de noviembre del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251230151113___Casos_al_17_de_noviembre_del_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41107;56;2298;NO;SI;Casos al 18 de febrero del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619123245___Casos_al_18_de_febrero_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41098;56;2298;NO;SI;Casos al 19 de abril del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619122044___Casos_al_19_de_abril_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41112;56;2298;NO;SI;Casos al 19 de enero del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619160723___Casos_al_19_de_enero_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41116;56;2298;NO;SI;Casos al 21 de julio del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619170942___Casos_al_21_de_julio_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41089;56;2298;NO;SI;Casos al 21 de junio del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619121200___Casos_al_21_de_junio_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41102;56;2298;NO;SI;Casos al 24 de marzo del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619122622___Casos_al_24_de_marzo_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41093;56;2298;NO;SI;Casos al 24 de mayo del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619121610___Casos_al_24_de_mayo_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
42083;56;2445;NO;SI;Casos al 24 de noviembre del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251230151142___Casos_al_24_de_noviembre_del_2025/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41106;56;2298;NO;SI;Casos al 25 de febrero del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619123146___Casos_al_25_de_febrero_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41097;56;2298;NO;SI;Casos al 26 de abril del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619122006___Casos_al_26_de_abril_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41111;56;2298;NO;SI;Casos al 26 de enero del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619160643___Casos_al_26_de_enero_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41115;56;2298;NO;SI;Casos al 28 de julio del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619170857___Casos_al_28_de_julio_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41088;56;2298;NO;SI;Casos al 30 de junio del 2025;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619121126___Casos_al_30_de_junio_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
41101;56;2298;NO;SI;Casos al 31 de marzo del 2024;Presidencia del Consejo de Ministros (PCM);No actualizable;NULL;06/01/2026;https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619122546___Casos_al_31_de_marzo_del_2024/wms?service=WMS&request=GetCapabilities;;;;Connie Castro;Incorporación;27/06/2025;Connie Castro;Publicado;27/06/2025;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;ACTUALIZADO;45;17
